,q,I,sigma
1450,1.03215468,0.00041220497499999675,2.0874602999999478e-05
1451,1.0328665100000003,0.00013398220000000738,6.6952660000003765e-06
1452,1.0335783399999996,0.00032693058999999636,1.7034669499999683e-05
1453,1.0342901799999997,0.0003398992649999988,1.75633934999999e-05
1454,1.0350020099999997,0.00025436095000000436,1.2816098499999953e-05
1455,1.0357138399999999,0.00039475715000000106,1.90218664999995e-05
1456,1.03642567,0.0003518279850000111,1.7531387999999634e-05
1457,1.0371375,0.00024028963999999514,1.2025112499999477e-05
1458,1.03784933,0.0003850871500000047,1.8878386000000143e-05
1459,1.0385611600000002,0.00031060841000001005,1.6771745000000553e-05
1460,1.0392729900000002,0.0003081973400000104,1.5344125500000617e-05
1461,1.0399848200000004,0.0001989329700000167,1.0031165499999745e-05
1462,1.04069665,0.0004790743799999997,2.456518599999952e-05
1463,1.04140848,0.00028692508499997965,1.3862889999998948e-05
1464,1.04212031,0.0003517103150000034,1.7959551000000084e-05
1465,1.04283215,0.0004123836349999993,2.1923111500000286e-05
1466,1.0435439799999995,0.0005057987250000132,2.6157981500000375e-05
1467,1.0442558099999997,0.00042966719499999695,2.2226437499999526e-05
1468,1.0449676399999999,0.000456410749999997,2.437488350000034e-05
1469,1.0456794699999998,0.0002833508249999936,1.55804085000006e-05
1470,1.0463913,0.00042163959999999556,2.2062904500000282e-05
1471,1.04710313,0.0003369763000000067,1.8206668999999707e-05
1472,1.04781496,0.00039584518999999374,2.0435894500000617e-05
1473,1.0485267900000002,0.00045704899000000715,2.441217799999942e-05
1474,1.0492386200000001,0.00034101420000000326,1.8164217500000416e-05
1475,1.0499504500000003,0.000266465389999998,1.3663895500000238e-05
1476,1.0506622800000005,0.00024824114000000785,1.4261323500000013e-05
1477,1.05137411,0.00037880854000000436,2.0514625000000227e-05
1478,1.05208595,0.00039265984499998324,2.140072749999989e-05
1479,1.05279778,0.00045727060500000416,2.5198303999999366e-05
1480,1.05350961,0.00042230848999999515,2.251216099999993e-05
1481,1.0542214399999996,0.0003462125900000057,1.889508499999977e-05
1482,1.0549332699999998,0.00016199049999999354,9.474618500000982e-06
1483,1.0556450999999998,0.00030270271500000556,1.643570800000018e-05
1484,1.05635693,0.00028346029000000245,1.5899437500000845e-05
1485,1.05706876,0.00016931636499999125,9.076307500000078e-06
1486,1.05778059,0.0003245040450000139,1.8333563999998765e-05
1487,1.05849242,0.0003119030050000027,1.751325099999968e-05
1488,1.0592042500000003,0.000360020314999987,1.9452804000000788e-05
1489,1.0599160800000003,0.00035525491499999867,2.0145841500000816e-05
1490,1.0606279200000004,0.00012032251500000701,7.58546099999995e-06
1491,1.0613397499999997,0.00041524839500000493,2.4465702500000002e-05
1492,1.0620515799999999,0.0002486906600000158,1.4087073500000657e-05
1493,1.06276341,0.00025784015000000077,1.4845593999998803e-05
1494,1.06347524,0.00044621119000000375,2.5253563500000822e-05
1495,1.0641870699999996,0.00024492970000000724,1.4162443000000687e-05
1496,1.0648988999999998,0.00044418965499998936,2.504752349999969e-05
1497,1.0656107299999997,0.0003154059649999874,1.764784999999918e-05
1498,1.06632256,0.0002243036549999869,1.3344508500000123e-05
1499,1.06703439,0.00032262520000000267,1.9186464500000125e-05
1500,1.06774622,0.00012665349500000367,6.87730599999983e-06
1501,1.06845805,0.00032360676000001143,1.85499435e-05
1502,1.06916989,0.0002855927750000098,1.710416549999998e-05
1503,1.0698817200000001,0.00040604812000000906,2.351103600000022e-05
1504,1.0705935499999994,0.00044726722999999247,2.5241685500000145e-05
1505,1.0713053799999996,0.0005404216950000013,3.1259573999999936e-05
1506,1.0720172099999998,0.00029731929500000087,1.812249050000018e-05
1507,1.07272904,0.00034873597999999367,2.0246747499999204e-05
1508,1.07344087,0.0003914388300000002,2.223671850000008e-05
1509,1.0741526999999995,0.00034363466499999495,1.9725195000000473e-05
1510,1.0748645299999997,0.00023267391500000206,1.2859719999999339e-05
1511,1.0755763599999997,0.0004050349849999968,2.4056909999999997e-05
1512,1.0762881899999999,0.0004368287600000145,2.598456050000031e-05
1513,1.07700002,0.0002321687549999979,1.31589749999988e-05
1514,1.07771185,0.00030536358500000277,1.8506909499999783e-05
1515,1.07842369,0.00020056838999999577,1.2509594499999534e-05
1516,1.07913552,0.0006569741150000072,3.9782356499999585e-05
1517,1.07984735,0.0004402419700000257,2.5548161000000028e-05
1518,1.0805591800000003,0.00045859190000001326,2.7125092500000086e-05
1519,1.0812710100000005,0.0002056617800000049,1.2401816500000416e-05
